Incidence;REC-ID;EXPERT-ID;VersionDateDDMMYY;XLS-Row-No;LOT-SampleCode;T_RECORDS_CollectorSampleCode;Genus;SpecificEpithet;Species;TAXON-ID;Authority;Males;Females;Unsexed;AbundanceQualifier;Abundance;ReproductiveStatus;ID_Doubtful;Remarks;SubFamily;Family;Order;Class;Phylum;Kingdom;Determined_By;Determined_Date;T_RECORDS_RecDate;LOT-Project;TMP_T_RECORDS-FlatFile_SamplePrefix;TMP_T_RECORDS-FlatFile_ProtocolNumber;TMP_T_RECORDS-FlatFile_SampleNumber;TMP_T_RECORDS-FlatFile_Old-SampleCode;METH-ID;Method;TMP_T_RECORDS-FlatFile_SampleDetails;TMP_T_RECORDS-FlatFile_MainSample;TMP_T_RECORDS-FlatFile_MainSampleCode;SubsampleLetter;SubSampleType;LOT-SampleParent;TreeZone;BranchColor;Horizontal Distance;AZ;HAGL;HD (Corrected);X;Y;Z Height above ground (m);Diameter(cm);SampleOrientation;Plot;TREE-PART;EPIPHYTE-TYPE;CollectedOutsideTheTree;GRP-ID;SubprojectName;DateStarted;DateEnded;DateRange;Replicate;SampleParticipant;CollectedBy;T_LOT-SUB-SAMPLES_CollectorSampleCode;Site;LatLongTree;ElevationTree;ElevationSample;SampleNotes;PERMIT-TYPE;UnitOfMeasurement-ES;Condicion;Exported;Deposited;T_LOT-SUB-SAMPLES_RecBy;T_LOT-SUB-SAMPLES_RecDate;T_LOT-SUB-SAMPLES_UpdBy;T_LOT-SUB-SAMPLES_UpdDate;LatitudeDec;LongitudeDec;Ellipsoidal height;SubSampleCode;SubProtocolNumber;SubProtocolName;BranchColor-ID;LOT-SamplesCodeColor;LOT-SamplesCodeColorOrientation;ParentSampleNumber;SampleParent;FlagUsedAsRef;Protocol
1;"CastroC;25/08/2025#00253";104;8/25/25;253;LOT03-454116/H;3366;Clusia;cf. flavida;Clusia cf. flavida;169;(Benth.) Pipoly;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: Low; CONSULTAR EJEMPLAR DE HERBARIO";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;116;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18404;4;g;5,4;10,5;28;6 065;5 963;1 105;28;60;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/3/24;2/3/24;31.i-06.ii.2024;0;54;Castro et al.;3366;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;4;;0;
1;"CastroC;25/08/2025#00517";104;8/25/25;517;LOT03-21472/C;3449;Clusia;cf. flavida;Clusia cf. flavida;169;(Benth.) Pipoly;;;;;1;Sterile voucher;cf.;"Sterile voucher; ; Hoja ovada";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;72;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;C;Angiosperm epiphyte COL;LOT03-21472;4;j;8,4;136,5;28;9 065;-6 576;6,24;28;40;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/11/24;8/11/24;9-16.viii.2024;0;54;Castro;3449;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;35;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00519";104;8/25/25;519;LOT03-21472/P;3449;Clusia;cf. flavida;Clusia cf. flavida;169;(Benth.) Pipoly;;;;;1;Sterile voucher;cf.;"Sterile voucher; ; Hoja ovada";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;72;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;P;Angiosperm epiphyte NMHN;LOT03-21472;4;j;8,4;136,5;28;9 065;-6 576;6,24;28;40;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/11/24;8/11/24;9-16.viii.2024;0;54;Castro;3449;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;35;19;-1;0;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00186";104;8/25/25;186;LOT03-455309/O;;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Observation;cf.;"Observation; Abundance per island: Medium; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;309;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18516;5;g;;12,8;28;8 165;7 962;1 809;28;50;;;;;0;14;;2/3/24;2/3/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00520";104;8/25/25;520;LOT03-21573/O;;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Observation;cf.;"Observation; ; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;73;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;O;Angiosperm epiphyte Observation;LOT03-21573;5;j;11,8;116;32,1;12 465;-5 464;11 203;32,1;25;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/11/24;8/11/24;9-16.viii.2024;0;54;Castro et al.;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;24;19;0;0;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00314";104;8/25/25;314;LOT03-455377/O;;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Observation;cf.;"Observation; Abundance per island: Medium; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;377;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18536;5;v;;140,7;35;5 665;-4 384;3 588;35;20;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00206";104;8/25/25;206;LOT03-455109/P;3359;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: High; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;109;;45;Epiphyte collection;Angiosperm epiphyte;0;;P;Angiosperm epiphyte NMHN;LOT03-18512;5;j;11,1;103;33,5;11 765;-2 647;11 463;33,5;40;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/3/24;2/3/24;31.i-06.ii.2024;0;54;Castro et al.;3359;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: High;4;35;19;0;0;51;5/3/24 12:21;;;;;;;;;;;;12;;0;
1;"CastroC;25/08/2025#00205";104;8/25/25;205;LOT03-455109/H;3359;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: High; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;109;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18512;5;j;11,1;103;33,5;11 765;-2 647;11 463;33,5;40;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/3/24;2/3/24;31.i-06.ii.2024;0;54;Castro et al.;3359;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: High;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;12;;0;
1;"CastroC;25/08/2025#00204";104;8/25/25;204;LOT03-455109/C;3359;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: High; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;109;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-18512;5;j;11,1;103;33,5;11 765;-2 647;11 463;33,5;40;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/3/24;2/3/24;31.i-06.ii.2024;0;54;Castro et al.;3359;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: High;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;12;;0;
1;"CastroC;25/08/2025#00154";104;8/25/25;154;LOT03-455304/O;;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Observation;cf.;"Observation; Abundance per island: Low; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;304;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18523;5;t;;263;33;3 765;-0,459;-3 737;33;20;;;;;0;14;;2/2/24;2/2/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00070";104;8/25/25;70;LOT03-45437/H;3287;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: Low; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;37;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18487;4;f;5;288,1;30;5 665;1,76;-5 385;30;60;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3287;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;87;;0;
1;"CastroC;25/08/2025#00110";104;8/25/25;110;LOT03-45463/H;3313;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: Medium; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;63;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18405;4;b;7,7;165,7;30;8 365;-8 106;2 066;30;50;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3313;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Medium;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;5;;0;
1;"CastroC;25/08/2025#00111";104;8/25/25;111;LOT03-45463/C;3313;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: Medium; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;63;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-18405;4;b;7,7;165,7;30;8 365;-8 106;2 066;30;50;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3313;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Medium;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;5;;0;
1;"CastroC;25/08/2025#00329";104;8/25/25;329;LOT03-455387/O;;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Observation;cf.;"Observation; Abundance per island: Medium; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;387;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18521;5;b;;146;33;8 865;-7 349;4 957;33;25;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00598";104;8/25/25;598;LOT03-215228/O;;Clusia;cf. magnifolia;Clusia cf. magnifolia;170;Cuatrec.;;;;;1;Observation;cf.;"Observation; ; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;228;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;O;Angiosperm epiphyte Observation;LOT03-215228;5;t;8,2;250;29,4;8 865;-3 032;-8,33;29,4;12;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/14/24;8/14/24;9-16.viii.2024;0;54;Castro et al.;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;24;9;0;0;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00636";104;8/25/25;636;LOT03-214252/C;3490;Clusia;cf. octandra;Clusia cf. octandra;171;(Poepp.) Pipoly;;;;;1;Sterile voucher;cf.;"Sterile voucher; ; Sin Látex ni estípulas";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;252;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;C;Angiosperm epiphyte COL;LOT03-214252;4;j;15,1;120;32;15 765;-7 882;13 653;32;30;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/15/24;8/15/24;9-16.viii.2024;0;54;Castro;3490;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;35;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00588";104;8/25/25;588;LOT03-214219/O;;Clusia;cf. octandra;Clusia cf. octandra;171;(Poepp.) Pipoly;;;;;1;Observation;cf.;"Observation; ; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;219;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;O;Angiosperm epiphyte Observation;LOT03-214219;4;g;4,4;27;26,2;5 065;4 513;2 299;26,2;50;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/13/24;8/13/24;9-16.viii.2024;0;54;Castro et al.;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;24;9;0;0;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00635";104;8/25/25;635;LOT03-214252/H;3490;Clusia;cf. octandra;Clusia cf. octandra;171;(Poepp.) Pipoly;;;;;1;Sterile voucher;cf.;"Sterile voucher; ; Sin Látex ni estípulas";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;252;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;H;Angiosperm epiphyte FMB;LOT03-214252;4;j;15,1;120;32;15 765;-7 882;13 653;32;30;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/15/24;8/15/24;9-16.viii.2024;0;54;Castro;3490;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;35;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00556";104;8/25/25;556;LOT03-21497/O;;Clusia;cf. octandra;Clusia cf. octandra;171;(Poepp.) Pipoly;;;;;1;Observation;cf.;"Observation; ; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;97;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;O;Angiosperm epiphyte Observation;LOT03-21497;4;g;4,2;26;26,5;4 865;4 373;2 133;26,5;60;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/13/24;8/13/24;9-16.viii.2024;0;54;Castro et al.;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;24;9;0;0;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00128";104;8/25/25;128;LOT03-45575/H;3325;Clusia;cf. octandra;Clusia cf. octandra;171;(Poepp.) Pipoly;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: Low; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;75;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18510;5;b;13,6;187,3;27,5;14 265;-14 149;-1 813;27,5;23;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3325;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;10;;0;
1;"CastroC;25/08/2025#00308";104;8/25/25;308;LOT03-455125/C;3375;Clusia;cf. octandra;Clusia cf. octandra;171;(Poepp.) Pipoly;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: Low; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;125;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-18536;5;v;5;140,7;35;5 665;-4 384;3 588;35;20;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/5/24;2/5/24;31.i-06.ii.2024;0;54;Castro et al.;3375;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;36;;0;
1;"CastroC;25/08/2025#00309";104;8/25/25;309;LOT03-455125/H;3375;Clusia;cf. octandra;Clusia cf. octandra;171;(Poepp.) Pipoly;;;;;1;Sterile voucher;cf.;"Sterile voucher; Abundance per island: Low; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;125;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18536;5;v;5;140,7;35;5 665;-4 384;3 588;35;20;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/5/24;2/5/24;31.i-06.ii.2024;0;54;Castro et al.;3375;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Low;4;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;36;;0;
1;"CastroC;25/08/2025#00238";104;8/25/25;238;LOT03-454335/O;;Clusia;cf. octandra;Clusia cf. octandra;171;(Poepp.) Pipoly;;;;;1;Observation;cf.;"Observation; Abundance per island: Medium; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;335;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18443;4;g;;10,3;23,5;2 165;2,13;0,387;23,5;80;;;;;0;14;;2/3/24;2/3/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00561";104;8/25/25;561;LOT03-215200/O;;Clusia;cf. octandra;Clusia cf. octandra;171;(Poepp.) Pipoly;;;;;1;Observation;cf.;"Observation; ; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;200;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;O;Angiosperm epiphyte Observation;LOT03-215200;5;g;6,5;1,3;28,5;7 165;7 163;0,163;28,5;25;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/13/24;8/13/24;9-16.viii.2024;0;54;Castro et al.;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;24;9;0;0;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00247";104;8/25/25;247;LOT03-455344/O;;Clusia;cf. octandra;Clusia cf. octandra;171;(Poepp.) Pipoly;;;;;1;Observation;cf.;"Observation; Abundance per island: Medium; ";;Clusiaceae;Malpighiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;344;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte Observation;LOT03-18511;5;t;;196,9;27;7 865;-7 525;-2 286;27;25;;;;;0;14;;2/3/24;2/3/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"ValenzuelL;12/09/2024#00324";92;9/12/24;324;LOT02-451180/H;44463;Clusia;elliptica;Clusia elliptica;172;Kunth;;;;;1;;;Herborizada, 2023101119-15-40;;Clusiaceae;Malpighiales;Eudicots;Tracheophyta;Plantae;Kunth;;1/18/26 14:05;LOT02;;;;;;Epiphyte collection;;0;;H;Epiphyte collection HOXA;LOT02-21189;1;a;;0;0;;0;0;0;;;;;7;0;12;Life On Trees-Andes 2023B;;;;0;50;Pascal & Valenzuela;LVG44463;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;;;0;-1;51;1/28/25 19:27;;;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00334";92;9/12/24;334;LOT02-451180/P;44463;Clusia;elliptica;Clusia elliptica;172;Kunth;;;;;1;;;Herborizada, 2023101119-15-40;;Clusiaceae;Malpighiales;Eudicots;Tracheophyta;Plantae;Kunth;;1/18/26 14:05;LOT02;;;;;;Epiphyte collection;;0;;P;Epiphyte collection MHN-P;LOT02-21189;1;a;;0;0;;0;0;0;;;;;7;0;12;Life On Trees-Andes 2023B;;;;0;50;Pascal & Valenzuela;LVG44463;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;;;-1;0;51;1/28/25 19:27;;;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00333";92;9/12/24;333;LOT02-451180/L;44463;Clusia;elliptica;Clusia elliptica;172;Kunth;;;;;1;;;Herborizada, 2023101119-15-40;;Clusiaceae;Malpighiales;Eudicots;Tracheophyta;Plantae;Kunth;;1/18/26 14:05;LOT02;;;;;;Epiphyte collection;;0;;L;Epiphyte collection UNMSN;LOT02-21189;1;a;;0;0;;0;0;0;;;;;7;0;12;Life On Trees-Andes 2023B;;;;0;50;Pascal & Valenzuela;LVG44463;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;;;0;-1;51;1/28/25 19:27;;;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00809";92;9/12/24;809;LOT02-451180/L;;Clusia;elliptica;Clusia elliptica;172;Kunth;;;;;3;;;Planta seca;;Clusiaceae;Malpighiales;Eudicots;Tracheophyta;Plantae;Kunth;;1/18/26 14:05;LOT02;;;;;;Epiphyte collection;;0;;L;Epiphyte collection UNMSN;LOT02-21189;1;a;;0;0;;0;0;0;;;;;7;0;12;Life On Trees-Andes 2023B;;;;0;50;Pascal & Valenzuela;LVG44463;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;;;0;-1;51;1/28/25 19:27;;;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00014";92;9/12/24;14;LOT01-3412/H1;;Clusia;hammeliana;Clusia hammeliana;173;Pipoly;;;;;1;;;Planta seca;;Clusiaceae;Malpighiales;Eudicots;Tracheophyta;Plantae;Pipoly;;1/18/26 14:05;LOT01;LOT01;11;12;;45;Epiphyte collection;Epiphyte #12;0;;H1;Herbarium part 1- USM;LOT01-3412;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3412;0;
1;"ValenzuelL;12/09/2024#00015";92;9/12/24;15;LOT01-3412/H2;;Clusia;hammeliana;Clusia hammeliana;173;Pipoly;;;;;1;;;Planta seca;;Clusiaceae;Malpighiales;Eudicots;Tracheophyta;Plantae;Pipoly;;1/18/26 14:05;LOT01;LOT01;11;12;;45;Epiphyte collection;Epiphyte #12;0;;H2;Herbarium part 2 -Paris;LOT01-3412;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;-1;0;1;9/5/22 10:50;;;;;;;;;;;;0;3412;0;
1;"ValenzuelL;12/09/2024#00712";92;9/12/24;712;LOT01-3434/H1;;Clusia;loretensis;Clusia loretensis;174;Engler;;;;;1;;;Planta seca;;Clusiaceae;Malpighiales;Eudicots;Tracheophyta;Plantae;Engl.;;1/18/26 14:05;LOT01;LOT01;11;34;;45;Epiphyte collection;Epiphyte #34;0;;H1;Herbarium part 1- USM;LOT01-3434;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;0;-1;1;9/5/22 10:50;;;;;;;;;;;;0;3434;0;
1;"ValenzuelL;12/09/2024#00713";92;9/12/24;713;LOT01-3434/H2;;Clusia;loretensis;Clusia loretensis;174;Engler;;;;;1;;;Planta seca;;Clusiaceae;Malpighiales;Eudicots;Tracheophyta;Plantae;Engl.;;1/18/26 14:05;LOT01;LOT01;11;34;;45;Epiphyte collection;Epiphyte #34;0;;H2;Herbarium part 2 -Paris;LOT01-3434;0;;;;;;0;0;0;0;;;;7;0;7;Abiseo3 Sept.-Oct. 2022;9/4/22;9/11/22;04-11.ix.22;0;38;Coll by Pillaca, Pascal, Leroy;;PN Rio Abiseo;7°26'52.39''S, 76°55'21.030''W;400;;;;;;-1;0;1;9/5/22 10:50;;;;;;;;;;;;0;3434;0;
